20835,第三单元,13142
20837,第四单元,13142
20838,第五单元,13142
20839,第六单元,13142
84233,培养良好的学习习惯（4）","hasChild":false},{"id":"20881","title":"第一单元,13141
20882,第二单元,13141
20883,第三单元,13141
20885,第四单元,13141
20886,第五单元,13141
20887,第六单元,13141
58478,1 字与画,19003
58479,2 学写字,19003
58480,3 数字,19003
58481,4 家,19003
19005,5 太阳与月亮,19003
19006,6 大海,19003
58503,7 外面的世界","hasChild":false},{"id":"120279","title":"8 字与拼音","hasChild":false},{"id":"19008","title":"9  手和脑,19003
19010,10 劳动,19003
19011,11  冬天,19003
19012,12  成长,19003
19078,1 秋天,19027
19081,2 自立,19027
19080,3 丁丁冬冬学识字（一）,19027
19079,4 祖国,19027
19082,5 好奇,19027
19087,6 丁丁冬冬学识字（二）,19027
19084,7 画,19027
19086,8 书的世界,19027
19085,9 合作,19027
134095,10 丁丁冬冬学识字（三）,19027
19088,11 努力,19027
19089,12 考验,19027
19090,13 风和水,19027
19091,14 玩具和游戏,19027
19092,15 岁月,19027
24522,1 色彩,20394
24523,2 声音,20394
24524,3祖国在我心中,20394
24525,4塞北江南,20394
24526,5 我们和我,20394
24527,6 鸟儿,20394
20412,7 集市和超市","hasChild":false},{"id":"24528","title":"8 成长的经历,20394
24529,9幻想和想象,20394
24530,10 奇妙的海底世界,20394
24533,11通讯,20394
24532,12  过年,20394
23234,1 亲情,20395
23235,2 春天的脚步,20395
23237,3 可爱的小生灵,20395
23238,4 智慧,20395
23236,5 读书,20395
23239,6 奇妙的石头,20395
23240,7 特产","hasChild":false},{"id":"23241","title":"8 尊重与平等,20395
23242,9 观察与发现,20395
23243,10 奉献,20395
23244,11 书信,20395
23245,12 走进森林,20395
40619,1 师生,24539
40620,2 明月,24539
40621,3 民族之花,24539
40622,4 收获,24539
40623,5 桥,24539
40624,6 方寸世界,24539
40625,7 地名,24539
40626,8 规则,24539
40627,9 音乐,24539
40628,10 金钱,24539
40629,11 大与小,24539
40630,12 风雪,24539
40673,1 话语,24540
40674,2 春潮,24540
40675,3 花,24540
40676,4 手,24540
40677,5 智谋,24540
40678,6 眼睛,24540
40679,7 纪念日","hasChild":false},{"id":"40680","title":"8 舟船,24540
40681,9 太阳,24540
40682,10 路,24540
40683,11 快与慢,24540
40684,12 回归,24540
40730,1 马,31375
40731,2 奇观,31375
40732,3 变化,31375
40733,4 韵味,31375
40735,5 水,31375
40737,6 方法,31375
40738,7 面对错误,31375
40736,8 危急时刻,31375
83865,9 礼物,31375
40739,10 家园的呼唤,31375
40792,1 龙,31376
40793,2 书,31376
40799,3 角度,31376
40795,4 真诚,31376
40797,5 心愿,31376
40796,6 劳动,31376
40794,7 尊严,31376
40798,8 火与光,31376
40800,9 破除迷信,31376
40801,10 我们去旅行,31376
40853,1 高尚,31378
40854,2 美与丑,31378
40855,3 母亲河,31378
40856,4 体育,31378
40857,5 往事,31378
40859,6 战争,31378
40858,7 地球家庭,31378
40860,8 岁寒三友,31378
40861,1 乐趣,31379
40862,2 遗迹,31379
40863,3 珍惜,31379
40864,4 生命,31379
40865,5 冲突,31379
40866,6 英雄,31379
40867,7 科学的精神,31379
40868,8 告别童年,31379
133501,第一单元,133500
133502,第二单元,133500
133503,第三单元,133500
133504,第四单元,133500
133505,第五单元,133500
133506,第六单元,133500
133507,第七单元,133500
133508,第八单元,133500
45120,第一单元,44902
45131,第二单元,44902
45141,第三单元,44902
45154,第四单元,44902
45162,第五单元,44902
45175,第六单元,44902
45178,第七单元,44902
45186,第八单元,44902
45122,第一单元,44903
45132,第二单元,44903
45143,第三单元,44903
45155,第四单元,44903
45163,第五单元,44903
45170,第六单元,44903
45179,第七单元,44903
45187,第八单元,44903
45123,第一单元,44904
45134,第二单元,44904
45145,第三单元,44904
45156,第四单元,44904
45164,第五单元,44904
45171,第六单元,44904
45180,第七单元,44904
45188,第八单元,44904
45125,第一单元,44905
45135,第二单元,44905
45146,第三单元,44905
45157,第四单元,44905
45165,第五单元,44905
45172,第六单元,44905
45181,第七单元,44905
45189,第八单元,44905
45126,第一单元,44906
45137,第二单元,44906
45148,第三单元,44906
45158,第四单元,44906
45166,第五单元,44906
45173,第六单元,44906
45182,第七单元,44906
45190,第八单元,44906
45128,第一单元,44907
45138,第二单元,44907
45150,第三单元,44907
45159,第四单元,44907
45167,第五单元,44907
45174,第六单元,44907
45077,第一单元,44908
45078,第二单元,44908
45079,第三单元,44908
45080,第四单元,44908
45081,第五单元,44908
45082,第六单元,44908
44961,第一单元,44909
44962,第二单元,44909
44963,第三单元,44909
44964,第四单元,44909
44965,第五单元,44909
44966,第六单元,44909
44911,第一单元,44910
44912,第二单元,44910
44913,第三单元,44910
44914,第四单元,44910
44915,第五单元,44910
44916,第六单元,44910
45012,看图说话学拼音,44899
45013,识字一,44899
45014,第一单元,44899
45015,第二单元,44899
45016,第三单元,44899
45017,识字二,44899
45018,第四单元,44899
45071,第五单元,44899
45112,识字一,44900
45114,第一单元,44900
45116,第二单元,44900
45152,第三单元,44900
45160,识字二,44900
45168,第四单元,44900
45176,第五单元,44900
45184,第六单元,44900
45119,第一单元,44901
45129,第二单元,44901
45140,第三单元,44901
45153,第四单元,44901
45161,第五单元,44901
45169,第六单元,44901
45177,第七单元,44901
45185,第八单元,44901
106788,1 准备课,3807
106792,2 位置,3807
3821,3 1～5的认识和加减法,3807
3822,4 认识图形（一）","hasChild":false},{"id":"3824","title":"5 6～10的认识和加减法,3807
3825,6 11～20各数的认识","hasChild":false},{"id":"3826","title":"7 认识钟表","hasChild":false},{"id":"11644","title":"8 20以内的进位加法,3807
96832,1. 认识图形（二）","hasChild":false},{"id":"106736","title":"2. 20以内的退位减法,3808
96834,3. 分类与整理","hasChild":false},{"id":"106737","title":"4. 100以内数的认识,3808
106738,5. 认识人民币,3808
106739,6. 100以内的加法和减法（一）,3808
106803,1 长度单位","hasChild":false},{"id":"3839","title":"2 100以内的加法和减法（二）,3809
84370,3 角的初步认识","hasChild":false},{"id":"3841","title":"4 表内乘法（一）,3809
106818,5 观察物体（一）","hasChild":false},{"id":"3843","title":"6 表内乘法（二）,3809
96820,1 数据收集整理","hasChild":false},{"id":"106714","title":"2 表内除法（一）,3810
96822,3 图形的运动（一）","hasChild":false},{"id":"106715","title":"4 表内除法（二）,3810
106716,5 混合运算,3810
96825,6 余数的除法","hasChild":false},{"id":"106713","title":"7 万以内数的认识,3810
106834,1 时、分、秒","hasChild":false},{"id":"106827","title":"2 万以内的加法和减法（一）","hasChild":false},{"id":"3857","title":"3 测量,3811
3858,4 万以内的加法和减法（二）,3811
106828,5 倍的认识","hasChild":false},{"id":"3862","title":"6 多位数乘一位数,3811
106830,7 长方形和正方形,3811
106842,8 分数的初步认识,3811
3867,1 位置与方向（一）","hasChild":false},{"id":"3868","title":"2 除数是一位数的除法,3812
3869,3 复式统计表","hasChild":false},{"id":"3870","title":"4 两位数乘两位数,3812
3871,5 面积,3812
62681,6 年、月、日,3812
3872,7 小数的初步认识,3812
106760,8 数学广角——搭配,3812
3876,1 大数的认识,3813
84560,1亿有多大","hasChild":false},{"id":"98995","title":"2 公顷和平方千米","hasChild":false},{"id":"3877","title":"3 角的度量,3813
3878,4 三位数乘两位数","hasChild":false},{"id":"3879","title":"5 平行四边形和梯形,3813
3880,6 除数是两位数的除法,3813
3884,1 四则运算,3814
104333,2 观察物体（二）","hasChild":false},{"id":"3886","title":"3 运算定律,3814
3887,4 小数的意义和性质,3814
3888,5 三角形,3814
3889,6 小数的加法和减法,3814
104334,7 图形的运动（二）,3814
104335,8 平均数与条形统计图,3814
3893,1 小数乘法,3815
98998,2 位置","hasChild":false},{"id":"3894","title":"3 小数除法,3815
98999,4 可能性","hasChild":false},{"id":"106859","title":"掷一掷","hasChild":false},{"id":"3896","title":"5 简易方程,3815
3897,6 多边形的面积,3815
104365,1 观察物体（三）","hasChild":false},{"id":"3902","title":"2 因数与倍数,3816
3903,3 长方体和正方体,3816
3904,4 分数的意义和性质,3816
104367,5 图形的运动（三）","hasChild":false},{"id":"3905","title":"6 分数的加法和减法,3816
3910,1 分数乘法","hasChild":false},{"id":"3909","title":"2 位置与方向（二）","hasChild":false},{"id":"3911","title":"3 分数除法,3817
104288,4 比","hasChild":false},{"id":"3912","title":"5 圆,3817
3917,1 负数","hasChild":false},{"id":"104301","title":"2 百分数（二）,3818
47499,3 圆柱与圆锥,3818
3922,4 比例,3818
3925,5 数学广角  （鸽巢问题）","hasChild":false},{"id":"62688","title":"6 整理与复习,3818
23335,可爱的校园","hasChild":false},{"id":"23326","title":"一 生活中的数,23314
23327,二 比较,23314
23328,三 加与减（一）,23314
23329,四 分类,23314
23330,五 位置与顺序,23314
23331,六 认识图形,23314
23332,七 加与减（二）,23314
23333,八 认识钟表,23314
78044,一 加与减（一）,78043
78045,二 观察物体,78043
78046,三 生活中的数,78043
78047,四 有趣的图形,78043
78048,五 加与减（二）,78043
110341,数学好玩,78043
78049,六 加与减（三）,78043
93045,一 加与减,23316
93051,二 购物,23316
23418,三 数一数与乘法,23316
93062,四 图形的变化,23316
23419,五 2~5的乘法口诀,23316
93080,六 测量,23316
23421,七 分一分与除法,23316
23424,八 6~9的乘法口诀,23316
93091,数学好玩,23316
23425,九 除法,23316
110286,一 除法,23317
110287,二 方向与位置,23317
110288,三 生活中的大数,23317
110289,四 测量,23317
110291,五 加与减,23317
110292,六 认识图形,23317
110293,七 时、分、秒,23317
110295,八 调查与记录,23317
100118,一 混合运算,23318
23520,二 观察物体,23318
100119,三 加与减,23318
100120,四 乘与除,23318
23523,五 周长,23318
23522,六 乘法,23318
23525,七 年、月、日,23318
101070,数学好玩,23318
100121,八 认识小数,23318
99834,一 除法,23319
99835,二 图形的运动,23319
99836,三 乘法,23319
99837,四 千克、克、吨,23319
99838,五 面积,23319
103385,数学好玩,23319
99839,六 认识分数,23319
99840,七 数据的整理和表示,23319
23593,一 认识更大的数,23320
23594,二 线与角,23320
23595,三 乘法,23320
100553,四 运算律,23320
23598,五 方向与位置,23320
23597,六 除法,23320
23599,七 生活中的负数,23320
101073,数学好玩,23320
23600,八 可能性,23320
99842,一 小数的意义和加减法,23321
99843,二 认识三角形和四边形,23321
99844,三 小数乘法,23321
99845,四 观察物体,23321
99846,五 认识方程,23321
99847,六 数据的表示和分析,23321
100555,一  小数除法,23322
100556,二  轴对称和平移,23322
23683,三 倍数与因数,23322
100557,四  多边形的面积,23322
23685,五 分数的意义,23322
100558,六 组合图形的面积,23322
101071,数学好玩,23322
23690,七 可能性,23322
103713,一 分数加减法,23323
23729,二 长方体（一）,23323
23728,三 分数乘法,23323
23732,四 长方体（二）,23323
23730,五 分数除法,23323
103714,六 确定位置,23323
103715,七 用方程解决问题,23323
103716,八 数据的表示和分析,23323
23769,一 圆,23324
100620,二 分数的混合运算,23324
23777,三 观察物体,23324
100621,四 百分数,23324
100622,五  数据处理,23324
23774,六 比的认识,23324
101072,数学好玩,23324
23770,七 百分数的应用,23324
23811,一 圆柱和圆锥,23325
103701,二 比例,23325
103707,三 图形的运动,23325
23812,四 比例和反比例,23325
106537,总复习,23325
100246,一 两、三位数乘一位数,25576
25646,二 千克和克,25576
25649,三 长方形和正方形,25576
100247,四 两、三位数除以一位数,25576
100248,五 解决问题的策略,25576
25584,一 长方体和正方体,25582
25599,一 扇形统计图","hasChild":false},{"id":"25594","title":"二 圆柱和圆锥","hasChild":false},{"id":"25598","title":"三 解决问题的策略","hasChild":false},{"id":"25597","title":"四 比例 ","hasChild":false},{"id":"25596","title":"五 确定位置 ","hasChild":false},{"id":"25595","title":"六 正比例和反比例","hasChild":false},{"id":"130535","title":"七 总复习,25592
47523,一 表内乘法（一）,47503
47524,二 角的初步认识","hasChild":false},{"id":"47525","title":"三 表内乘法（二）,47503
100352,四 观察物体","hasChild":false},{"id":"47526","title":"五 测量长度,47503
47528,六 表内除法,47503
47592,一 万以内数的认识,47504
105680,二 千米的认识,47504
47594,三 三位数的加减法,47504
105683,四 认识图形,47504
47598,五 有余数的除法","hasChild":false},{"id":"47599","title":"六 时  分 秒,47504
105681,七 收集与整理,47504
100362,一 克、千克、吨","hasChild":false},{"id":"47535","title":"二 一位数乘两位数、三位数的乘法,47505
47536,三 辨认方向,47505
47539,四 两位数除以一位数的除法,47505
100354,五 四则混合运算","hasChild":false},{"id":"47542","title":"六 年、月、日,47505
47540,七 周长,47505
47541,八 分数的初步认识,47505
105983,第一单元 两位数乘两位数的乘法,47506
47605,第二单元 长方形和正方形的面积,47506
105984,第三单元 三位数除以一位数的除法,47506
105978,第四单元 旋转、平移和轴对称,47506
47610,第五单元 小数的初步认识,47506
105979,第六单元 简单的统计活动,47506
47546,衔接内容  四则混合运算,47507
47547,一 万以上数的认识,47507
47548,二 加减法的关系和加法运算律,47507
47549,三 角,47507
100374,四 三位数乘两位数的乘法,47507
47551,五 相交与平行","hasChild":false},{"id":"109860","title":"六 条形统计图,47507
47552,七 三位数除以两位数的除法,47507
47615,第一单元 四则混和运算,47508
47616,第二单元 乘除法的关系和运算律,47508
47618,第三单元 确定位置","hasChild":false},{"id":"47619","title":"第四单元 三角形,47508
47620,第五单元 小数,47508
47622,第六单元 平行四边形和梯形,47508
47623,第七单元 小数的加法和减法,47508
47624,第八单元 平均数,47508
47558,第一单元 小数乘法,47509
47560,第二单元 图形的平移、旋转与对称,47509
47561,第三单元 小数除法,47509
47563,第四单元 小数混合运算,47509
47564,第五单元 多边形面积的计算,47509
106004,第一单元 倍数和因数,47510
47628,第二单元 分数,47510
47629,第三单元 长方体 正方体,47510
47631,第四单元 分数加减法,47510
47633,第五单元 方程,47510
47634,第六单元 折线统计图,47510
47570,一 分数乘法,47511
47571,二 圆,47511
47572,三 分数除法,47511
47573,四 比和按比例分配,47511
47574,五 图形的变换和确定位置,47511
47575,六 分数混合运算,47511
47638,第一单元 百分数,47512
47640,第二单元 圆柱和圆锥,47512
47641,第三单元 正比例和反比例,47512
47642,第四单元 扇形统计图,47512
106018,第五单元 总复习,47512
66227,第一单元,66215
66228,第二单元,66215
66229,第三单元,66215
66230,第四单元,66215
66231,第五单元,66215
73488,一 复习与提高,66216
73489,二 位置,66216
73490,三 100以内的数及其加减法,66216
73491,四 应用,66216
73492,五 整理与提高,66216
66292,第一单元,66217
66293,第二单元,66217
66294,第三单元,66217
66295,第四单元,66217
66296,第五单元,66217
73547,一 复习与提高,66218
73548,二 千以内数的认识与表达,66218
73549,三 三位数的加减法,66218
73550,四 应用,66218
73551,五 几何小实践,66218
73552,六 整理与提高,66218
66362,第一单元,66219
66363,第二单元,66219
66364,第三单元,66219
66365,第四单元,66219
66366,第五单元,66219
73604,第一单元 复习与提高,66220
73605,第二单元 乘与除,66220
73606,第三单元 分数的初步认识（一）,66220
73607,第四单元 计算器,66220
73608,第五单元 几何小实践,66220
73609,第六单元 整理与提高,66220
66414,第一单元,66221
66415,第二单元,66221
66416,第三单元,66221
66417,第四单元,66221
66418,第五单元,66221
66419,第六单元,66221
73652,第一单元,66222
73653,第二单元,66222
73654,第三单元,66222
73655,第四单元,66222
73656,第五单元,66222
66469,第一单元,66223
66470,第二单元,66223
66471,第三单元,66223
66472,第四单元,66223
66473,第五单元,66223
66474,第六单元,66223
73695,第一单元,66224
73696,第二单元,66224
73697,第三单元,66224
73698,第四单元,66224
73699,第五单元,66224
73718,第六单元,66224
66519,数的整除,66225
66520,分数,66225
66521,比和比例,66225
66522,圆和扇形,66225
108602,一 走进数学乐园,108544
108603,二 小动物上学,108544
108583,三 我们去郊游,108544
108585,四 森林运动会,108544
106078,一 餐厅里的数学问题,106064
106079,二 游乐园里的数学问题,106064
106080,三 市场里的数,106064
106081,四 商店里的计算,106064
106082,五 教室里的测量,106064
108644,一 兔子王国里的数学,108569
108645,二 图形小世界,108569
108646,三 玩具城里的计算,108569
108647,四 联欢会里的数学问题,108569
106113,一 绿化家园,106066
106114,二 图形工作室,106066
106115,三 绿色饲养场,106066
106116,四 阅览室里的书,106066
108683,一 花果山上学数学,108571
108684,二 快乐的夏令营,108571
108685,三 绿色的田野,108571
108686,四 美丽的校园,108571
106145,一 旅游中的数学问题,106068
106146,二 篮球场上的数学问题,106068
106147,三 周末活动中的数学问题,106068
106148,四 丰收的果园,106068
108724,一 除数是两位数的除法,108591
108725,二 几何小天地,108591
108726,三 统计,108591
108727,四 混合运算与应用问题,108591
108728,五 万以上的数,108591
106206,一 自然数与整数,106070
106207,二 可能性,106070
106208,三 分数与除法,106070
106209,四 几何小天地,106070
106210,五 代数式与方程,106070
108771,一 小数的意义与加减法,108594
108772,二 小数乘法与除法（一）,108594
108773,三 平均数,108594
108774,四 图形的面积,108594
108775,五 小数乘法与除法（二）,108594
108855,一 分数的意义与性质,108599
108856,二 分数四则运算,108599
108857,三 折线统计图和运行图,108599
108858,四 长方体,108599
108812,一 比和百分比,108589
108813,二 分数和百分数应用问题,108589
108814,三 圆的周长与面积,108589
108815,四 统计与可能性,108589
108816,五 用水中的数学问题,108589
108894,一 比例,108596
108895,二 比例尺,108596
108896,三 综合与实践,108596
108897,四 圆柱与圆锥,108596
108898,五 整理与复习,108596
11425,Unit 1 Hello!,11423
77447,Unit 2  Colours,11423
12282,Unit 3 Look at me!,11423
12284,Unit 4 We love animals,11423
12285,Unit 5 Let's eat!,11423
12286,Unit 6 Happy birthday!,11423
12287,Unit 1 Welcome back to school!,11424
12288,Unit 2 My family,11424
12292,Unit 3 At the zoo,11424
12291,Unit 4 Where is my car?,11424
12290,Unit 5 Do you like pears?,11424
12289,Unit 6 How many?,11424
12299,Unit 1 My classroom,12293
12300,Unit 2 My schoolbag,12293
12301,Unit 3 My friends,12293
12302,Unit 4 My home,12293
12303,Unit 5 Dinner is ready,12293
12304,Unit 6 Meet my family!,12293
114077,Unit 1 My school,12294
114078,Unit 2 What time is it?,12294
114079,Unit 3 Weather,12294
114081,Unit 4 At the farm,12294
114082,Unit 5 My clothes,12294
114083,Unit 6 Shopping,12294
98880,Unit 1 What's he like?,12295
98881,Unit 2 My week,12295
98882,Unit 3 What would you like?,12295
12314,Unit 4 What can you do?,12295
98884,Unit 5 There is a big bed,12295
12316,Unit 6 In a nature park,12295
12317,Unit 1 My day,12296
12318,Unit 2 My favourite season,12296
102931,Unit 3 My school calendar,12296
102932,Unit 4 When is Easter?,12296
102933,Unit 5 Whose dog is it?,12296
102934,Unit 6 Work quietly!,12296
98902,Unit 1 How can I get there?,12297
98903,Unit 2 Ways to go to school,12297
98904,Unit 3 My weekend plan,12297
12326,Unit 4 I have a pen pal,12297
12327,Unit 5 What does he do?,12297
98906,Unit 6 How do you feel?,12297
12329,Unit 1 How tall are you?,12298
12331,Unit 2 Last weekend,12298
102952,Unit 3 Where did you go?,12298
102953,Unit 4 Then and now,12298
88100,Module 1,12721
88104,Module 2,12721
88108,Module 3,12721
88110,Module 4,12721
88112,Module 5,12721
88114,Module 6,12721
88116,Module 7,12721
88118,Module 8,12721
88120,Module 9,12721
88122,Module 10,12721
12740,Module 1,12722
12741,Module 2,12722
12742,Module 3,12722
12743,Module 4,12722
12744,Module 5,12722
12745,Module 6,12722
12746,Module 7,12722
12747,Module 8,12722
12748,Module 9,12722
12749,Module 10,12722
93440,Module 1,12723
93445,Module 2,12723
93449,Module 3,12723
93453,Module 4,12723
93457,Module 5,12723
93461,Module 6,12723
93465,Module 7,12723
93469,Module 8,12723
93474,Module 9,12723
93480,Module 10,12723
12760,Module 1,12724
12761,Module 2,12724
12762,Module 3,12724
94841,Module 4,12724
94844,Module 5,12724
94845,Module 6,12724
94846,Module 7,12724
94847,Module 8,12724
94862,Module 9,12724
94863,Module 10,12724
100021,Module 1,12725
100022,Module 2,12725
100023,Module 3,12725
100024,Module 4,12725
100025,Module 5,12725
100026,Module 6,12725
100027,Module 7,12725
100028,Module 8,12725
100029,Module 9,12725
100030,Module 10,12725
12780,Module 1,12726
12781,Module 2,12726
12782,Module 3,12726
103317,Module 4,12726
12784,Module 5,12726
12785,Module 6,12726
12786,Module 7,12726
103318,Module 8,12726
12788,Module 9,12726
12789,Module 10,12726
100062,Module 1,12727
100063,Module 2,12727
100064,Module 3,12727
100065,Module 4,12727
100066,Module 5,12727
100067,Module 6,12727
100068,Module 7,12727
100069,Module 8,12727
100070,Module 9,12727
100071,Module 10,12727
12808,Module 1,12728
103337,Module 2,12728
12817,Module 3,12728
12800,Module 4,12728
12801,Module 5,12728
103338,Module 6,12728
12803,Module 7,12728
103339,Module 8,12728
103340,Module 9,12728
12806,Module 10,12728
126889,Unit 1 School,58237
126890,Unit 2 Face,58237
126891,Unit 3 Animals,58237
126893,Unit 4 Numbers,58237
126894,Unit 5 Colours,58237
126895,Unit 6 Fruit,58237
126926,Unit 1 Classroom,58238
126927,Unit 2 Room,58238
126928,Unit 3 Toys,58238
126930,Unit 4 Food,58238
126931,Unit 5 Drink,58238
126932,Unit 6 Clothes,58238
126959,Unit 1 My Family,58239
126960,Unit 2 Boys and Girls,58239
126961,Unit 3 My Friends,58239
126963,Unit 4 In the Community,58239
126964,Unit 5 In the Park,58239
126965,Unit 6 Happy Holidays,58239
126992,Unit 1Playtime,58240
126993,Unit 2 Weather,58240
126994,Unit 3 Seasons,58240
126996,Unit 4 Time,58240
126997,Unit 5 My Day,58240
126998,Unit 6 My Week,58240
127026,Unit 1Myself,58241
127027,Unit 2 My Body,58241
127028,Unit 3 Food,58241
127030,Unit 4 Pets,58241
127031,Unit 5 Clothes,58241
127032,Unit 6 Birthdays,58241
106076,Unit 1 School Subjects,58242
127059,Unit 2 My School,58242
127060,Unit 3 After School Activities,58242
127062,Unit 4 My Family,58242
127063,Unit 5 Family Actvities,58242
127064,Unit 6 My Home,58242
52096,Unit 1 School and Numbers,48486
52097,Unit 2  Friends and Colours,48486
52098,Unit 3 Body and Feelings,48486
52099,Unit 4 Family,48486
78002,Unit 1  Animals on the farm,48487
78003,Unit 2 Animals at the Zoo,48487
78004,Unit 3 Food and Meals,48487
78005,Unit 4 Food and Restaurants,48487
88035,Unit 1 The Clothes We Wear,87435
88039,Unit 2 At Home,87435
88041,Unit 3 Let's Go!,87435
88043,Unit 4 Shopping in the City,87435
48534,Unit 1 Hello Again,87436
48535,Unit 2 Days and Months,87436
48536,Unit 3 All about Me,87436
48537,Unit 4 My Favourites,87436
52172,unit 1 My family,48490
52173,unit 2 My Country and English-speaking Countries,48490
52174,Unit 3 A Travel Plan,48490
52175,Unit 4 Jenny and Danny Come to China,48490
114005,Unit1 Going to Beijing,48491
48574,Unit 2 In Beijing,48491
48575,Unit 3 Writing Home,48491
48576,Unit 4 Did You Have a Nice Trip?,48491
52178,Unit 1 Li Ming Comes to Canada,48492
52179,Unit 2 School in Canada,48492
52180,Unit 3  Winter in canada,48492
52181,Unit 4 christmas,48492
48610,Unit 1 Sports,48493
48611,Unit 2 Good Health to You!,48493
48612,Unit 3 What Will You Do This Summer?,48493
48613,Unit 4 Li Ming Comes Home,48493
88347,Module 1 Getting to know you,88379
88349,Module 2 My family, my friends and me,88379
88351,Module 3 Places and activities,88379
88352,Module 4 The world around us,88379
88391,Module 1 Using my five senses,88390
88392,Module 2 My favourite things,88390
88393,Module 3 Things around us,88390
88394,Module 4 Things we enjoy,88390
93802,Module 1 Getting to know you,93784
93803,Module 2 My family, my friends and me,93784
93804,Module 3 Places and activities,93784
93805,Module 4 The world around us,93784
96848,Module 1 Using my five senses,96847
96849,Module 2 My favourite things,96847
96850,Module 3 Things around us,96847
96851,Module 4 Things we enjoy,96847
100425,Module  1  Getting to know you,100424
100426,Module2 my family,my friends and me,100424
100427,Module3 Places and activities,100424
100429,Module4 The world aroud us,100424
104071,Module 1 Using my five senses.,104070
104072,Module 2 My favourite things.,104070
104073,Module 3 My colourful life.,104070
104074,Module 4 Things we enjoy.,104070
110132,Module 1 Getting to know you,108477
110133,Module 2 My family, my friends and Me,108477
